DH_Mortos,DH_Desabrigados,DH_Desalojados,DM_Unidades Habitacionais Destruídas,DM_Instalações públicas de saúde Valor,DM_Instalações públicas de ensino Valor,pontuacao,prioridade
1.9432547733701087,596.2245119298469,1342.2358708534941,14.292927022330206,452680.57121744286,580934.1593347557,9,Alta
3.3353649816394344,486.13876027763604,1961.0507756835907,27.782418555008608,215340.84861075284,619890.1378255275,9,Alta
2.3277414721690395,1462.7891152273,2263.599543548812,29.219275812444515,691808.094890452,435469.9651590873,10,Alta
1.5567971684944601,1146.629815580695,1436.0218353674127,21.31279308711636,392341.7997711344,453353.55736411386,9,Alta
4.072954356968807,1182.2376641575834,2596.1218628816496,20.992167847189542,551058.8960744396,157541.4679576766,9,Alta
4.055747831226751,1216.5105314279836,1418.1395253352803,31.11606899770848,583620.0855097882,306948.74220288364,9,Media
1.9551939790842934,1187.0699575203091,1406.228585719394,26.75104977187652,272731.8561769332,209502.96189300797,9,Alta
4.049596248226346,370.55375144073355,2467.683609833226,17.484219759948253,780794.9449783468,213495.01730772748,9,Alta
4.745093172653501,1145.592423965877,2571.4466820327307,14.638957034822553,768274.0982435037,562483.5174447797,10,Alta
1.5555119892263192,1089.486536857611,2460.631145456454,20.131229741523054,609767.343112159,226405.338137048,9,Alta
2.7455486031671574,803.6563695194164,1564.6056607432802,26.07547554879368,679664.0608990507,419015.81249798485,10,Alta
3.0524424315248853,1050.6533370850198,2271.978880930792,21.12505979834863,382139.7030046064,558920.7472809416,10,Alta
3.350308387444014,1032.6371648777326,2258.516045346154,25.843887175390556,546680.063991513,335995.9458993251,9,Alta
5.794764657764752,1272.4133304344034,2356.378365503324,20.925863172161616,573097.0122605441,326768.3598945893,9,Alta
0.0,741.287801964821,1317.1860379503835,18.010086248011422,572362.2360266785,485294.7811126338,9,Alta
0.9809472004637396,491.80646549461017,2018.8657389351029,24.76818372112025,481648.6566352321,601234.9688948351,9,Alta
1.9371612951133472,1310.6751467899653,1289.275342452942,27.36733536734209,241848.44574294277,269640.2858567327,9,Alta
3.038677652040322,594.8227075487519,1719.59628259414,28.460997356291273,571201.4246511062,758851.3978134438,10,Alta
5.921369732608138,628.3407371509996,2782.200034768534,18.47764716144425,667104.1572870491,851944.6721981512,10,Baixa
3.5889205042424326,781.6684258575749,2570.533049423028,15.3569913173007,674981.5143093878,594523.756596921,9,Alta
3.3623526879579977,1511.0900648451561,2339.5124143719518,20.254618200623383,292606.3509528072,321773.82719803776,10,Alta
1.042593501606354,564.3918062845651,2535.90359133655,21.778294045716233,480115.17874628183,630386.9681246071,9,Alta
4.605242955601876,1450.2969736892503,2375.1598010110633,24.35069776226927,306505.2878462376,512722.207023638,9,Alta
2.3007255942434703,565.5608660346986,1877.710076274326,16.802429923394413,662990.7045013264,486854.7175071463,9,Alta
1.0184762949912394,409.04872870393206,2120.6649796177653,19.23392921684933,524167.2520384081,607439.8227636409,9,Alta
2.8765998479067743,1086.2640563513007,1808.8157303429787,22.578157410688462,229186.44425855676,830391.831314177,9,Alta
0.9196247244107725,480.8464087235813,1352.7400908984914,25.979098837119196,567583.4345200587,760006.8151004289,9,Alta
5.315382841981127,559.8478204288276,2008.427988321172,26.210704924097644,389798.06637611863,458092.74702706037,10,Alta
3.379700538525906,1286.3685574613185,2213.5010885218753,26.99167145482653,544688.1301795412,314690.54823349684,10,Alta
4.6273014271138395,657.9568759310846,2202.427889964149,28.67139854399238,529572.3114531781,342805.4039660679,10,Alta
1.749830949830209,1311.7461410860715,2167.80404039786,24.50433332700235,564734.9914276527,373946.7730679032,9,Alta
1.4357149817075703,1083.1824888516908,2611.8109616549814,24.39490789364739,469926.0380939111,472926.0432760944,10,Alta
1.4673301920930732,1104.7997126927673,916.3735583055754,18.84451402337663,400034.3037632812,423698.68823539227,9,Alta
4.803046035965462,1254.8368825575853,1584.6244379440814,27.778069916499778,320161.5575065259,422751.7854007618,10,Alta
1.9196259736696213,1019.7119601180211,2377.149023411634,17.860771490982966,297153.7917240933,642303.6516399586,9,Alta
2.338746882886855,1329.922675075914,2593.632103831238,23.30231948266402,669586.8038493971,295310.2784513467,9,Alta
3.176017412255511,694.4192766647885,1927.5469515127966,27.311525785426554,457122.3151326958,485072.6345064546,10,Alta
2.303226774950905,687.8441181536483,2555.2308270150615,13.41058768418318,697906.2739494231,608081.756478147,9,Alta
1.0941188141729181,1231.8687728667717,1323.0694853971638,19.006231893958766,162107.30814984854,520252.85646849195,9,Alta
2.106113188164325,725.9899557065256,1444.9716959658153,25.901153088372563,808702.5546361922,393824.4561055425,10,Alta
4.101009634311848,680.8683828184476,2256.1174661689925,14.56890903472708,557980.8332322615,471685.1339101863,9,Alta
2.2438146363425484,1100.623176967209,1594.081481146728,28.26829018442161,305516.78923750366,222095.22491168356,9,Alta
5.269972432324304,1500.2809397309716,1065.821025127104,31.225381493330417,123868.15035643932,425876.64065598126,9,Alta
0.34071243953994423,599.2114358186317,1447.9998014204798,19.640372507834837,429766.17732668703,337183.94957523036,9,Alta
2.678517039433003,1243.427574658126,1838.0698514660926,24.66859939434191,614510.1100506695,469084.106407366,9,Alta
1.890527719472035,1388.614728191767,2802.877379956954,18.878319303774113,581843.6157189044,227783.93758394045,10,Alta
3.2432238261232573,613.2804781909854,2169.970716122478,28.03885083076627,333027.4130388206,656420.7142551101,9,Alta
2.859928559015866,1158.3667668504197,2224.704371303593,19.69147336630957,384814.7920084058,724903.0569880068,9,Alta
3.5622239376080755,828.666514602412,2266.8085356820416,18.681473059503126,543400.4638795138,630597.4250700066,10,Alta
3.4729977579329723,1348.5212707405144,1091.9196757083753,16.13352770776842,686095.3420507188,721659.3618920885,10,Alta
3.693723426207564,717.9584366872235,2729.100080970058,15.917803470932377,700520.0587198959,333556.4044569976,9,Alta
0.2647585997374086,480.9948420719782,203.58383927688283,10.511957072159957,158151.4445743168,136057.996009985,3,Media
0.0,212.98086871265775,590.9389608960263,6.05689633816372,94664.32758093817,75820.70913438665,7,Media
0.0,178.60810227617498,559.4897581204599,7.623068382602721,140817.11924235456,133977.91586869824,5,Media
2.056558205002189,489.85120633806747,686.7653057264612,6.019431287107308,149816.4349767445,138585.91733988927,2,Media
2.0707366603137882,417.2380658821768,609.3228096041881,4.855549272910673,190181.09147132863,125853.71583188095,4,Media
1.423064947305418,95.60698063985879,479.8539816363508,8.337662687815838,96041.33023484785,185996.81398933294,7,Baixa
0.758510888987274,417.99323359632626,332.44149411942084,12.534624105903386,112625.83384815819,143050.72425595718,4,Media
1.8815667010311181,403.03175596462734,1072.0978727256788,5.854174723470206,67052.53596732294,77083.85779086908,2,Media
0.8910735974574105,164.57487212042622,954.0192599905769,13.698589009162502,181290.36211396824,156756.80989877036,3,Media
0.4372311634450078,137.1121298280242,452.05644335023686,10.609638843573372,52186.454913338996,192310.94707573214,7,Baixa
0.0,208.7065359444879,422.8867729242593,6.863467756345283,183113.96561573155,161985.4663928087,4,Media
0.0,234.40509697557815,670.3359350377953,14.84797035927353,137779.71178827202,193324.7009366654,5,Media
1.3458331605860978,155.06918956871715,427.2463374870516,10.574653320338282,46160.65877557927,99210.01214766437,4,Media
0.0,394.81179289793124,60.0585329820297,12.505008759704738,163027.1985962955,145930.71410733217,3,Alta
0.0,351.23585208757225,1124.1569117354989,14.29184243901184,165945.5053493444,139633.89818253598,3,Media
1.6969822642505807,367.27770327398065,754.0499480376261,4.24650564060934,151308.20111727054,126176.61130945248,4,Media
2.2883241803043677,370.68046405245184,670.8178290121535,11.892305841124637,130969.89581589783,210941.53767734676,2,Media
0.0,92.91514389574911,652.2265951388125,11.126118099761271,75189.14919312162,66697.48550630419,5,Media
0.8174458489036067,256.95966751729605,676.1047565054962,2.908076676065797,118530.65213788039,133420.1427887351,2,Media
1.7094079094932426,476.25115988840764,614.1825167687084,5.318748927139809,128009.79098661379,92718.29221969895,2,Media
1.1610784973955326,220.92659764314448,1034.663047469881,14.757232113906277,112413.43300648384,48151.34721075457,5,Media
1.849863779629731,329.8502830375179,851.7819504453147,9.070900517537783,121412.39351417458,175961.72677392507,7,Media
0.0,332.3633377436428,988.7715264234774,9.908681130203743,138707.7499601015,53923.8448800537,3,Media
0.7565361007973662,253.35182928039833,124.77477462879241,11.227254610435718,181480.31373042843,99971.82156373601,4,Media
0.9157789251872174,141.28320773503575,1003.9583617115957,11.916789799602462,97768.2515619317,70985.77566847038,4,Media
0.9238310335883452,196.7596565646877,821.4266567586695,8.232132408259764,69711.63715528267,181076.4238147749,3,Media
0.9582385076703251,391.9993741801077,703.8226426624032,7.164720580031532,94092.53530291177,105025.81320600574,2,Media
0.0,277.88592429685474,890.7556420213161,7.684208606648778,187172.1471695335,122398.82257947273,2,Media
0.6510638809561324,368.19206170000905,799.4324539518271,7.929772530814004,136724.45815859264,77070.93438321774,3,Media
0.014738176891541574,227.97340213449752,570.289351680095,14.812377795668892,67067.72597564397,115650.11055467844,6,Media
0.5366035758342713,108.18736367216403,939.7422083343129,5.9957831545625435,63799.07632734373,180279.77135281605,3,Media
0.0,257.1804742194325,536.1560819563229,8.290198463571661,142154.8477202236,146698.49878684754,4,Media
1.5134386924807832,251.926028845717,267.56187549055375,8.42949276178122,144391.2812489518,83052.25456671354,4,Media
0.0,290.24326951595583,432.7231101345829,12.343056089377743,191180.68520347256,153163.39006247846,3,Alta
0.0,208.04990080226008,606.8284738174689,5.683321282885374,110502.21284390581,73494.36127239502,7,Media
2.0564513350053373,267.23067790575726,416.7126532639158,12.464685914566669,138489.8708417678,117263.73235591227,7,Media
2.2569532453302705,319.8616010555439,882.5135466019107,9.248181024955501,124476.75512648647,146773.4356644785,3,Media
0.750321678513337,153.46425883720235,523.768537850345,8.141787320651312,161837.73677643717,125608.81113667878,7,Media
1.9061479302111886,129.88807989305562,299.7783119124318,8.300264532088319,188778.17748031628,117911.38852256691,2,Media
0.7244622667770333,417.48867598570473,580.6762753386697,12.621146460552387,132278.42724356835,138341.45795826902,7,Media
0.8549047349968761,333.7776094585006,921.1968562755137,9.214006371344967,191262.76516337725,87478.63074826736,3,Media
0.7910613330979988,392.1267055197123,358.5944812695545,14.716890063043284,177780.84045158362,135195.36404658385,4,Media
0.13677184774780382,232.3721698427242,516.8593698124732,11.707964984674145,60068.04496073971,59469.16172274391,5,Media
1.5205875508708349,285.957873553143,704.4329011766074,5.940672092503746,159143.21122944943,68594.17152796092,3,Media
1.0179619653393304,173.1338154565563,772.7500181334306,4.98873363834737,49915.75843720761,171323.51593647688,3,Media
0.0,418.3939868457631,462.9678412143545,8.151238976315007,156230.24555130524,47250.329793024335,7,Media
0.794079103020929,328.6532402120941,500.00521494563424,8.482542582542266,160907.86746472408,52394.798354626386,7,Media
2.1829926119667977,358.35242949285055,773.7327830940235,12.775146584372598,94253.3563408073,199593.77707314573,3,Media
1.246901051022031,386.0745323928771,612.687808676512,5.183367701720781,132297.8049232172,139374.2584333836,2,Media
0.0,291.0400635719384,911.5190411516492,6.848500641591414,204165.00412565548,147558.95630030864,2,Media
1.0730619677192201,420.29427999541025,392.5150837362341,8.518897155182433,127691.06594117105,165243.9212390884,4,Media
0.0,337.09817185316575,653.0936338898824,7.936680302908252,165993.02889954625,49891.72477315449,3,Media
0.28370229652617146,129.66080612890192,1075.1114019652007,12.826031457501655,183026.41890869732,150959.33403959798,3,Media
0.0,271.10015074522295,952.9605818516442,16.677596237761467,174764.26223107113,123621.49369042393,3,Media
2.1536320410499363,228.96922965469065,632.9283955888831,13.724392327126134,135748.50084195603,117104.23303220689,2,Media
2.3043303149992465,621.1754970944764,1022.1138951481774,5.994323797906606,42153.20545957297,95448.8859867278,2,Media
1.3911432871774405,104.6414075374027,502.878159076212,15.588348415591572,72128.396382883,198712.42058516497,2,Media
2.3239635259266027,199.66977980791447,103.07820974057967,2.3898451377370566,119549.34091318716,166053.2126702707,3,Media
1.6786559270386254,261.4188495757142,486.40399513077494,12.103192752656463,176610.75848768002,108115.38686939795,7,Media
2.493740980411874,237.9931471548548,222.2639653147982,6.072891908225166,144369.8312557635,187156.60173739516,3,Media
1.2085345191572774,151.77263787914242,511.33110709205516,9.76679342367661,129504.38133169469,59940.39058778511,2,Media
0.09593660379495034,412.2955290301265,384.9420221428465,9.781523731155806,127321.24896240947,67186.04923214087,7,Media
2.1321281878157787,357.5834257621059,304.0962497991763,5.858547791291657,111082.40007034127,141146.8211152524,3,Media
1.9502757770878865,522.3473695629716,734.4120797049416,8.79330381629298,108723.61032862373,38368.54148215549,7,Media
0.8535107960810615,147.82837022633626,1011.4568639908136,4.208789725680937,64390.605742811575,167199.7727769836,3,Media
1.8843131036218819,225.8133250768824,917.3176531644167,8.76482678672272,120142.4745447918,156049.89979315334,7,Media
0.4043889834806308,316.90179108901566,1022.3417124067346,8.200107126396308,184958.32270114752,135358.53729742166,2,Media
1.025445058552813,150.48240095856627,760.4654861648147,12.050602863858726,80685.8405908355,70935.88258037217,7,Alta
2.088441266797979,267.3103295146183,869.2792058849831,11.23257210157886,108964.3886316104,157914.08711086042,3,Media
1.0188807059101173,286.8514393663654,534.5617071826767,4.765937189929335,126772.82738661967,107382.85239234078,2,Media
0.0,503.62427021357314,857.0267657719232,6.222885571083067,182350.63170501537,119657.38834874645,5,Media
0.0,438.9424520006698,433.5929438283245,15.28302770938556,149509.65674661333,149446.81199177005,3,Media
2.2413285925461075,332.7607582272465,758.1165013951356,13.836128462122817,127647.47326236652,189006.65427159422,2,Media
0.2080694839720095,374.58415691092534,1045.2826333008964,3.318636020169861,116177.22771032434,57280.637161441555,2,Media
0.0,162.11744899174715,520.5538966643651,8.428270494211585,159719.07908112966,130658.77031780774,5,Media
0.6577355957986919,286.92671818411014,1073.9178690746587,8.03276434656816,193627.86942554117,115576.91347456515,3,Media
1.571619825675614,185.84094240923815,512.0747958052938,5.5460106160267975,77435.70832925748,41300.58617685722,7,Media
1.8929002800411485,485.4263387888058,508.57912164786876,7.426643188721505,129922.48734480074,104634.8346345365,2,Media
2.0779349783781242,537.9684629633198,919.0226764869419,6.628978898663558,55957.3197545364,116210.27672286697,2,Media
0.0,414.57723396890674,248.55192603208604,9.979922423530427,151009.5334543525,177532.2640166345,3,Media
0.0,518.5428366232951,876.2994763106859,4.576550470824655,190437.00991355156,100930.36270255002,5,Media
1.185106763618995,86.45755652654077,485.85860592247434,9.127090650140959,100812.34245703474,172209.96212047726,7,Baixa
1.5288427976615155,500.887213456669,926.4993490658486,7.369856578813205,60894.125845952265,105279.33749579823,2,Media
0.07190331104251456,484.846091010389,294.9458487442628,16.514824160852758,121790.7641254472,171417.44910934387,3,Media
1.0728152275159717,211.17878529229193,428.8037590112072,9.136713094261806,215559.82871406525,59894.78751359302,3,Media
1.6484664923278358,145.4140979318997,808.2288945934902,5.236179629668856,64186.49398383317,49710.37726085864,6,Alta
0.5930085751816486,317.78128990047696,670.7402756041985,5.754031897177283,121367.41808621926,120981.02626563114,2,Media
0.7581328227631667,110.56267119572962,272.5883366433473,13.146997974911441,57589.71468469513,101606.60859151334,6,Media
0.0,234.52885325665326,647.1909977114883,9.14628797808855,36783.094358148126,72760.39769823106,5,Media
0.0,98.71009604324912,857.1127612640153,13.913825164632135,198782.66423754054,194965.63426905026,3,Media
0.6467781462241919,195.69971169964555,970.295496088854,9.065081117155872,56483.904047319396,57890.863134927786,4,Media
1.0238293131314316,85.79146141574194,233.84723688039617,7.098878736187052,212930.41351059233,75943.37470922593,3,Media
1.6246135447605559,173.22710535761135,933.168279031855,9.146426492741792,77479.43548049353,91927.2495978397,5,Alta
1.31633656487749,121.60153715022261,893.8420231255345,13.725318561826999,104774.2958571729,73427.99459411934,7,Alta
0.050392864594713406,484.3839426498626,341.3825490704557,14.383571259323334,126457.6022405647,153058.37228437464,3,Media
0.3542266550883542,307.2164652078423,384.7600016281937,8.48337949937046,97689.38985660633,48842.55418830321,2,Media
1.3627410829182145,180.84873932571176,596.1294613263632,6.061306048472762,106035.2787552566,105902.23852881898,2,Media
0.9042559457270047,128.09323281897667,476.6675733544623,12.11788903924517,71745.76651896816,141488.23917003066,6,Media
0.08096267898034622,181.49967077996573,498.74534958659603,9.041585270829824,192212.5445110007,212584.59010167312,4,Media
0.3069969400655574,415.4527283069612,493.33750778467413,8.116623265693857,90476.27211956866,152900.11245653554,3,Media
0.34987257684470074,297.0474510292796,892.5974298230302,15.726115469794223,153947.4466660639,135082.48138697827,7,Media
2.3528863835183147,157.7316247124318,116.52393731808345,7.818051096721993,151309.37035032362,136280.53128890134,2,Media
1.6775847917389877,118.24911793691918,782.1706278343971,6.695947491491247,41612.43533057743,72511.32894299159,6,Alta
2.3688904935682595,166.89804365429544,796.8032261778076,5.798587962354827,124930.34853441211,133018.77669247607,3,Media
0.5833164465659936,425.8250058730048,564.72496260885,11.319935882280008,166755.422612963,41522.467315702466,3,Media
1.4688401022478652,361.51908782789945,1012.1515474802875,9.066790588245986,137911.63755385033,56209.39585831411,3,Media
1.659216009030547,115.00496276006291,641.4978016360616,6.1403376477952465,172144.86266944563,61546.64939619958,2,Media
0.580275571926609,351.89480590072645,526.4754299065901,4.331870839785671,172846.60465485964,149324.56486301168,2,Media
2.1460508930967683,282.0690785535691,557.6747912497822,10.80387830441901,149157.8282860679,158261.82964515258,7,Media
2.463002853308568,267.801288484319,694.5029812799145,8.285279278966431,136471.36347821922,145141.97556544666,7,Media
1.0710021767012834,508.2926804743483,791.1716152659175,5.854503280341859,105969.92375146771,79079.83950530773,2,Media
1.9262320986977133,213.76310425686086,916.9188001061794,14.878536020095604,112354.58746623936,88885.7470523707,5,Media
0.9716864642764027,417.19955526230177,392.58142901354563,11.784510619163807,148505.50001181272,161546.0607205715,7,Media
1.3203688075361861,183.61573770977725,481.52166111564384,10.996388137851564,143324.1224553979,140300.9916711245,7,Media
0.899035938919457,360.0530589489065,243.2921678007009,6.344541977175703,135887.28557800304,233985.18282946126,3,Media
2.150988777636361,283.4433226140194,825.7871926439482,12.84929245493049,152264.978183811,51565.479692486275,5,Media
0.0,169.79613661142162,810.2533461408001,8.237988925795198,145950.1764228526,88893.78507108198,7,Media
0.7211191019640983,344.5912850854354,523.4521471521974,5.764685474718122,126181.67829797324,142960.72651114603,2,Media
0.6965212668904504,161.72523367231108,335.3734649650121,11.932293177568967,87989.32166519534,124605.42156247755,6,Media
0.16491328261433477,496.8779365032028,864.4036700338801,2.4744479008719837,192751.0953363982,124659.44058647453,5,Media
1.150677549817495,319.8889460031551,318.652247456689,4.7364386912573,210314.25051368805,135862.78863717054,2,Media
0.1504576228429933,215.7729857506835,411.9589294251066,9.304664721719602,197023.3706840248,161429.54710639614,5,Media
0.0,305.37462699856496,1009.7142051487574,8.159010040284642,162231.9069708372,131731.2191752909,2,Media
2.2970091532093138,311.4094349571883,895.5807136952067,11.17761857719815,64972.08064530364,151702.40965989602,3,Media
2.1888210100052232,219.73313841809824,651.2492857725188,16.554545870567658,122019.63566776091,189231.46602652644,2,Media
2.014008096084157,200.9446054984718,673.6271584109393,6.100093872979978,129041.56589120472,79512.09227678263,2,Media
0.0,232.32203595103306,402.386163342004,11.16233845513693,201094.69605340427,119145.62289909634,3,Alta
0.681909267345675,40.16309889949059,474.95159093531214,8.967036527150254,91988.5961153167,170545.11873216464,7,Baixa
0.7975225240356246,376.8302129185361,326.9140317250367,9.818794178237873,130449.44472955387,169949.42751987634,7,Media
2.272682635696643,357.2103110633949,444.95365794144334,11.995997727725197,140026.87132608672,102126.64972436069,7,Media
0.5552594632479908,185.59219380489898,438.30185216264306,14.745559044759549,80353.73948551333,142730.62124279974,6,Media
2.1035645728566155,117.0324986964016,679.3704378453231,6.03038593240829,163733.13268935823,95002.1204787785,2,Media
0.0,454.6590765751038,470.0315822448683,7.251376721908923,105295.18975447126,181736.88086223236,3,Media
0.8477336666769243,331.7870637913371,219.14608124672085,10.464975809735629,179795.90538173434,110001.97027395797,4,Media
1.862179540053957,317.30844068326616,363.3234999631058,5.003740867093377,106119.39776002908,156162.85741408457,3,Media
1.3265289501592488,263.69306157898086,714.9034812877891,5.473750068948181,120326.6021886847,146289.39548376598,2,Media
0.0,451.50838300918974,375.57095831230976,9.96816943756612,147983.2271702803,155327.06893219834,3,Media
0.0,197.82242494640428,928.5397586587192,8.892399669604458,142754.828256828,100067.9350663012,7,Media
1.422180108234133,374.80698861211187,341.0948483999515,5.02182023533059,151203.6745333322,116523.12647468163,2,Media
1.8218485635420172,544.0766334578768,554.3356314523213,6.902279904001288,121242.25666496991,45409.01906900192,7,Media
0.17488113206245484,461.5458995696712,713.5195501734767,13.777417230781674,185261.54907637055,146842.30520555584,3,Media
2.282684845096109,120.94425435182303,470.7904088620375,13.191445507768448,129472.21020285958,158204.54708095297,2,Media
2.0199166931378914,430.0954164394779,330.6257700948331,4.665223362806565,184276.77673645216,157080.65074810782,2,Media
2.6134670991709097,227.89086186475697,632.3273634774654,8.733084061340888,153955.65168780272,169363.44732035373,7,Media
2.522845017409741,473.92481348033675,614.233238374869,5.773519914184214,154339.0912724472,125398.94536684289,4,Media
2.082595534538971,221.97370959735446,755.0944077623834,3.7388439449179742,51372.204361033946,69504.14953240848,6,Alta
0.7476532907984503,112.75826720820302,472.62682746451003,10.352809824052086,117285.06794635131,54261.84995525485,2,Media
0.7624893356520099,290.1813750881194,732.0186731878334,10.692837408904925,164626.4814985638,67766.38601291867,3,Media
1.0667556349267875,161.46079283159966,353.2104989986194,12.74884923382364,113352.51269401293,122001.07259183889,2,Media
0.6578006307190543,274.82101437047845,208.76804933217386,10.196975038672056,173689.45296556756,112789.46307895279,4,Media
0.0844304502350508,246.07668144706227,732.4942655732914,15.393024589150027,164135.30210469972,123613.06031966256,7,Media
1.52995324838895,148.7619961263586,166.7045176453708,12.415730942518728,91892.16082544927,118413.97217805372,6,Media
1.019616819807607,107.5442721390197,264.64899268163686,13.445447414604077,146878.6077475746,128567.57249950733,2,Media
0.0,196.22607666150952,541.9776066568761,6.815484178767027,158863.64635810303,110039.06990794955,5,Media
0.2678476574586981,454.8296267601201,583.3081523163189,6.407125863137281,101635.40318080173,175032.13897394034,3,Media
0.1647645541550923,239.69723982815856,330.3466112962183,11.980742245814987,188812.59515482798,127633.43151442036,3,Alta
0.6395043904320672,276.9536178967922,561.4433300302439,16.203734187608724,194915.4036323577,165022.80841652473,7,Media
0.0,349.5066048890525,904.7011090608194,6.662379335892554,132982.93208059348,55846.47723154919,2,Media
2.594579643223504,165.45503925352375,958.3796127110231,6.039449616250352,100712.61185430085,80934.72127004169,6,Alta
1.102168822939058,478.8976881712366,658.8650807802813,12.497281057539745,148364.19789429195,154609.9513523183,7,Media
0.6840447790764322,372.7700831028625,187.7473583227432,7.5404117457090925,147727.1985065638,168440.69237306368,4,Media
0.9397727831783218,0.0,287.40523070950024,6.090397582522977,76536.49646698596,144918.00268377393,7,Baixa
0.4403824380554183,145.90492112652024,365.55162571789094,10.422741500205625,116263.21292816254,134850.24532344533,7,Media
0.41685774845160406,197.94960527483667,546.8410888455292,5.753001519972853,156293.11200142434,139331.0437782705,7,Media
2.3083698869732814,322.2560239382134,937.9400312129485,10.426013738881522,106873.28778611305,148272.2631114708,3,Media
1.9985961838778612,352.6022997534613,583.2975342528384,14.773995436557346,151654.95179981686,173518.23126762325,7,Media
0.16289391388887806,210.61849094304904,1021.2117239146338,10.60255126828565,166627.42524399213,38922.675902066294,7,Media
0.3635012677310018,227.78605928819252,333.3523938515544,7.954220942322769,144598.0330061214,174074.53181254648,4,Media
1.1065729213843414,398.4252485742663,894.701471952005,8.345553786367287,85002.07313991454,107553.91477076504,2,Media
0.23014681870905096,356.1258771151227,686.7793874350544,9.734635179318431,183452.67774341995,51749.52856710577,3,Media
1.0807784820552357,154.86705079751056,557.7674567892454,10.491922620495824,136764.36885760046,120675.92016013384,7,Media
0.40384612523048186,203.5144030061518,641.4811484462401,8.050111256479639,70466.01795457625,70242.72623914508,5,Media
2.5567482136413417,236.84645200849212,714.2708657429731,7.003999356496137,81444.33108162286,166347.21222663458,3,Media
1.0626523395511938,366.89953955489574,829.3131832205862,10.963283115631883,72052.71387181866,125269.36852407063,5,Alta
0.04948753770211372,336.31456938408434,848.283632726551,5.177185494360039,196664.26064691273,133892.54658978654,2,Media
2.100509617990786,348.8829441317891,914.7717886273008,9.92200830201721,90557.86242151955,177364.92297686203,3,Media
1.9668718452536045,406.620231369117,86.30683768280034,9.462244140737042,139012.86079085688,55435.63737837926,5,Media
0.0,234.3349012984461,491.5626695046426,15.787567333543358,84548.61248872816,105857.72181476548,6,Media
0.3291099965693896,309.95662407357054,455.6724616119661,6.614764146967391,165060.05028516843,27708.09212595444,7,Media
0.8747617760477376,299.9557984506571,137.95073630638643,10.552668441819089,163752.58566235338,115879.96351927044,4,Media
0.8566555157297205,326.57412730113896,335.0284243651815,13.124392021191667,111424.55193647338,10437.528543815424,5,Media
1.282030384041647,158.64933140616674,961.5935703031874,5.732283999046168,72624.21706048849,142624.50892223118,3,Media
1.3061215918642326,505.85234730180815,465.47173670234554,12.622396688365228,125494.41123969412,129191.48717878081,7,Media
0.7325597328600107,447.95445993447885,434.3798566529615,13.72643565797102,157516.0666806991,178593.61104046865,3,Media
1.3828958747002509,202.2521123538549,242.90497852806354,11.501990833434219,62760.91638456698,94133.415026047,6,Media
2.2596333869997687,522.2551357607207,650.4656672769464,5.253354430887049,117030.42630816909,71437.96054071681,7,Media
0.3049395108411875,386.15288203880414,369.44433775851024,11.043809469680733,199084.86865406943,33854.95364362826,7,Media
1.9535740748252066,293.50098763481867,770.3467227951173,10.59922112786139,159994.6077105179,154796.08789710986,7,Media
0.17649930196464186,140.25958364739907,910.9430968657193,11.160572142333951,140313.71927781982,76058.20098272062,7,Media
2.1913882917972343,284.6252361625286,789.3623299126851,15.580538807610498,127782.99557298173,67677.16466240096,5,Media
0.8298243056133523,375.0000045667336,895.7317681491104,7.13692744816069,133487.35865222054,48112.84509520079,3,Media
0.9846346106247573,98.0236676093642,355.3179213083854,13.002888054304085,90743.41791593922,151133.28029009458,2,Media
2.298989859551392,153.81822230261673,680.429231717453,5.448087521159655,56725.221422694405,72972.16031942674,6,Alta
0.0,444.4307065376027,1007.37836765343,14.61859096811261,204209.59254967683,143312.55526363035,3,Media
1.1919940674743088,258.77104685373894,824.7432083925668,7.622248818515592,158874.58741716912,70146.72665614945,3,Media
2.281536635086638,517.2813872882854,1038.702688201396,4.091514523254231,77888.84411332429,98549.34339180781,2,Media
1.2668902584837647,189.1140063055999,121.30956764337716,8.972285160876668,206796.03199419822,93285.10590567865,3,Media
1.5433127009140648,385.36857978305227,428.45605823352395,10.920000174599036,169427.51953564043,116932.60598273636,4,Media
1.8175150562740803,302.7873500938256,934.3004463107079,4.450343146979217,140527.39038160382,145519.64474004213,4,Media
1.5156450263374674,87.7965627377805,446.1478911426448,10.269458558309083,193574.290676548,95862.07547721105,3,Media
2.1488921994995556,258.0244382888709,1024.3592403323573,10.063858199013648,86102.66844779412,159751.99698069636,3,Media
0.2618373552812522,122.55850487135194,952.1078291421695,14.401224327963993,222802.67269461596,177522.00460473896,3,Media
2.2187979402512226,444.55228063627885,668.3435023923385,7.451370885387715,97992.10974264811,125213.79204425622,2,Media
0.20291341704840665,491.9116278370862,1023.2438002649787,3.686957965676033,190382.75542990776,129217.2520083779,5,Media
0.7999065617579083,229.8602416023463,546.3329097433481,5.949173612007203,112065.88943992915,106786.91102852573,2,Media
1.2502963333826043,173.16480443706416,519.4999329005398,8.917714744629746,142869.0032949632,106639.12399114648,7,Media
0.548299628576798,424.0755485784163,212.20989296350848,11.066257068042951,154808.68507391695,104623.21747930154,4,Media
1.6577785582392361,179.96896967362989,574.337343722945,2.847830781202766,112588.85418836224,125051.76626233367,2,Media
